epoch,phase,pct,batch_idx,n_batches,cumulative_loss,elapsed_min
1,train,4.8,21,438,3.7387,0.5
1,train,9.6,42,438,3.0666,0.7
1,train,14.4,63,438,2.7641,0.9
1,train,19.2,84,438,2.5976,1.2
1,train,24.0,105,438,2.4897,1.4
1,train,28.8,126,438,2.4167,1.6
1,train,33.6,147,438,2.3642,1.8
1,train,38.4,168,438,2.3211,2.0
1,train,43.2,189,438,2.287,2.3
1,train,47.9,210,438,2.2603,2.5
1,train,52.7,231,438,2.2385,2.7
1,train,57.5,252,438,2.2184,3.1
1,train,62.3,273,438,2.201,3.4
1,train,67.1,294,438,2.1859,4.4
1,train,71.9,315,438,2.1723,4.7
1,train,76.7,336,438,2.1616,5.1
1,train,81.5,357,438,2.1506,6.1
1,train,86.3,378,438,2.1413,7.2
1,train,91.1,399,438,2.1321,7.6
1,train,95.9,420,438,2.1239,8.6
1,train,100.0,438,438,2.1182,9.2
1,val,4.2,4,95,1.8692,0.1
1,val,8.4,8,95,1.8906,0.1
1,val,12.6,12,95,1.9143,0.2
1,val,16.8,16,95,1.9362,0.2
1,val,21.1,20,95,1.9366,0.4
1,val,25.3,24,95,1.9393,0.4
1,val,29.5,28,95,1.9432,0.4
1,val,33.7,32,95,1.9396,0.4
1,val,37.9,36,95,1.9373,0.5
1,val,42.1,40,95,1.9334,0.5
1,val,46.3,44,95,1.9319,0.6
1,val,50.5,48,95,1.9297,0.6
1,val,54.7,52,95,1.9349,0.6
1,val,58.9,56,95,1.9265,0.6
1,val,63.2,60,95,1.9257,0.9
1,val,67.4,64,95,1.925,0.9
1,val,71.6,68,95,1.9205,0.9
1,val,75.8,72,95,1.9183,0.9
1,val,80.0,76,95,1.9111,1.1
1,val,84.2,80,95,1.9112,1.1
1,val,88.4,84,95,1.9091,1.1
1,val,92.6,88,95,1.9088,1.1
1,val,96.8,92,95,1.9103,1.2
1,val,100.0,95,95,1.911,1.2
2,train,4.8,21,438,1.9708,0.5
2,train,9.6,42,438,1.9745,0.8
2,train,14.4,63,438,1.9709,1.0
2,train,19.2,84,438,1.9709,1.8
2,train,24.0,105,438,1.9691,2.3
2,train,28.8,126,438,1.9677,2.8
2,train,33.6,147,438,1.9682,3.5
2,train,38.4,168,438,1.9677,3.9
2,train,43.2,189,438,1.9691,5.2
2,train,47.9,210,438,1.9675,6.1
2,train,52.7,231,438,1.9666,6.3
2,train,57.5,252,438,1.9668,6.6
2,train,62.3,273,438,1.9664,7.1
2,train,67.1,294,438,1.9643,7.4
2,train,71.9,315,438,1.9631,8.0
2,train,76.7,336,438,1.9626,8.3
2,train,81.5,357,438,1.9628,9.0
2,train,86.3,378,438,1.9606,9.5
2,train,91.1,399,438,1.9597,9.8
2,train,95.9,420,438,1.9584,10.3
2,train,100.0,438,438,1.9582,10.5
2,val,4.2,4,95,1.8926,0.2
2,val,8.4,8,95,1.8937,0.2
2,val,12.6,12,95,1.8962,0.2
2,val,16.8,16,95,1.9115,0.4
2,val,21.1,20,95,1.9119,0.4
2,val,25.3,24,95,1.9207,0.4
2,val,29.5,28,95,1.9279,0.5
2,val,33.7,32,95,1.9213,0.5
2,val,37.9,36,95,1.9225,0.5
2,val,42.1,40,95,1.919,0.5
2,val,46.3,44,95,1.9195,0.6
2,val,50.5,48,95,1.9192,0.7
2,val,54.7,52,95,1.916,0.9
2,val,58.9,56,95,1.9065,0.9
2,val,63.2,60,95,1.9096,0.9
2,val,67.4,64,95,1.9081,0.9
2,val,71.6,68,95,1.9038,1.0
2,val,75.8,72,95,1.9031,1.0
2,val,80.0,76,95,1.8968,1.2
2,val,84.2,80,95,1.9006,1.2
2,val,88.4,84,95,1.8981,1.2
2,val,92.6,88,95,1.8956,1.3
