epoch,phase,pct,batch_idx,n_batches,cumulative_loss,elapsed_min
1,train,5.0,22,443,1.9238,0.4
1,train,9.9,44,443,1.8753,0.7
1,train,14.9,66,443,1.8478,1.5
1,train,19.9,88,443,1.8233,1.7
1,train,24.8,110,443,1.8024,2.2
1,train,29.8,132,443,1.7874,2.9
1,train,34.8,154,443,1.7738,3.8
1,train,39.7,176,443,1.7609,4.2
1,train,44.7,198,443,1.751,4.7
1,train,49.7,220,443,1.7433,5.4
1,train,54.6,242,443,1.7379,6.1
1,train,59.6,264,443,1.7311,6.6
1,train,64.6,286,443,1.7269,7.4
1,train,69.5,308,443,1.7208,8.1
1,train,74.5,330,443,1.718,8.8
1,train,79.5,352,443,1.7151,9.0
1,train,84.4,374,443,1.7116,9.6
1,train,89.4,396,443,1.7075,10.2
1,train,94.4,418,443,1.7052,10.7
1,train,99.3,440,443,1.7016,11.3
1,train,100.0,443,443,1.7012,11.3
1,val,4.4,4,90,1.4997,0.4
1,val,8.9,8,90,1.4737,0.4
1,val,13.3,12,90,1.4752,0.5
1,val,17.8,16,90,1.4575,0.5
1,val,22.2,20,90,1.4641,0.6
1,val,26.7,24,90,1.4825,0.6
1,val,31.1,28,90,1.4803,0.6
1,val,35.6,32,90,1.4994,0.7
1,val,40.0,36,90,1.5153,0.7
1,val,44.4,40,90,1.5186,0.7
1,val,48.9,44,90,1.5136,0.8
1,val,53.3,48,90,1.5245,0.8
1,val,57.8,52,90,1.5252,0.9
1,val,62.2,56,90,1.5224,0.9
1,val,66.7,60,90,1.5251,0.9
1,val,71.1,64,90,1.5208,1.0
1,val,75.6,68,90,1.5152,1.2
1,val,80.0,72,90,1.5177,1.3
1,val,84.4,76,90,1.5168,1.3
1,val,88.9,80,90,1.515,1.4
1,val,93.3,84,90,1.5185,1.4
1,val,97.8,88,90,1.518,1.5
1,val,100.0,90,90,1.5148,1.5
2,train,5.0,22,443,1.6356,0.3
2,train,9.9,44,443,1.6321,0.6
2,train,14.9,66,443,1.6291,1.4
2,train,19.9,88,443,1.6268,1.7
2,train,24.8,110,443,1.6323,2.0
2,train,29.8,132,443,1.6331,2.8
2,train,34.8,154,443,1.633,3.1
2,train,39.7,176,443,1.6319,3.9
2,train,44.7,198,443,1.6319,4.4
2,train,49.7,220,443,1.6316,4.9
2,train,54.6,242,443,1.6296,5.1
2,train,59.6,264,443,1.6296,5.7
