epoch,phase,pct,batch_idx,n_batches,cumulative_loss,elapsed_min
1,train,4.8,21,437,1.9364,0.5
1,train,9.6,42,437,1.8754,0.7
1,train,14.4,63,437,1.8253,1.0
1,train,19.2,84,437,1.7959,1.3
1,train,24.0,105,437,1.7783,1.9
1,train,28.8,126,437,1.7629,2.3
1,train,33.6,147,437,1.7491,3.2
1,train,38.4,168,437,1.7376,3.7
1,train,43.2,189,437,1.7296,4.7
1,train,48.1,210,437,1.7228,5.3
1,train,52.9,231,437,1.7173,5.8
1,train,57.7,252,437,1.7133,6.5
1,train,62.5,273,437,1.7069,7.2
1,train,67.3,294,437,1.7035,7.8
1,train,72.1,315,437,1.7,8.1
1,train,76.9,336,437,1.6959,8.8
1,train,81.7,357,437,1.6939,9.3
1,train,86.5,378,437,1.691,9.9
1,train,91.3,399,437,1.6896,10.7
1,train,96.1,420,437,1.6866,11.0
1,train,100.0,437,437,1.685,11.6
1,val,4.3,4,93,1.5018,0.3
1,val,8.6,8,93,1.4616,0.4
1,val,12.9,12,93,1.4444,0.4
1,val,17.2,16,93,1.4515,0.4
1,val,21.5,20,93,1.4579,0.5
1,val,25.8,24,93,1.446,0.5
1,val,30.1,28,93,1.4487,0.6
1,val,34.4,32,93,1.447,0.6
1,val,38.7,36,93,1.4416,0.6
1,val,43.0,40,93,1.434,0.7
1,val,47.3,44,93,1.4291,0.7
1,val,51.6,48,93,1.4173,0.9
1,val,55.9,52,93,1.4274,0.9
1,val,60.2,56,93,1.4273,1.0
1,val,64.5,60,93,1.4235,1.0
1,val,68.8,64,93,1.426,1.0
1,val,73.1,68,93,1.4177,1.1
1,val,77.4,72,93,1.4268,1.1
1,val,81.7,76,93,1.4273,1.2
1,val,86.0,80,93,1.428,1.2
1,val,90.3,84,93,1.4341,1.2
1,val,94.6,88,93,1.4327,1.3
1,val,98.9,92,93,1.4335,1.3
1,val,100.0,93,93,1.4336,1.3
2,train,4.8,21,437,1.6232,0.4
2,train,9.6,42,437,1.6162,0.9
2,train,14.4,63,437,1.6204,1.5
2,train,19.2,84,437,1.6168,1.8
2,train,24.0,105,437,1.6236,2.0
2,train,28.8,126,437,1.6228,2.3
2,train,33.6,147,437,1.6234,2.6
2,train,38.4,168,437,1.6224,3.2
2,train,43.2,189,437,1.6215,3.6
2,train,48.1,210,437,1.6227,4.0
2,train,52.9,231,437,1.6233,4.5
2,train,57.7,252,437,1.6226,4.9
2,train,62.5,273,437,1.621,5.4
2,train,67.3,294,437,1.6193,5.8
2,train,72.1,315,437,1.6188,6.3
2,train,76.9,336,437,1.6174,6.8
2,train,81.7,357,437,1.616,7.2
2,train,86.5,378,437,1.6132,7.5
2,train,91.3,399,437,1.6129,8.2
2,train,96.1,420,437,1.6115,8.4
2,train,100.0,437,437,1.6101,8.7
2,val,4.3,4,93,1.499,0.1
2,val,8.6,8,93,1.439,0.1
2,val,12.9,12,93,1.431,0.2
2,val,17.2,16,93,1.4402,0.2
2,val,21.5,20,93,1.4507,0.3
2,val,25.8,24,93,1.4354,0.3
2,val,30.1,28,93,1.4348,0.3
2,val,34.4,32,93,1.4322,0.4
2,val,38.7,36,93,1.4255,0.4
2,val,43.0,40,93,1.4213,0.4
2,val,47.3,44,93,1.4238,0.5
2,val,51.6,48,93,1.4105,0.5
2,val,55.9,52,93,1.4243,0.6
2,val,60.2,56,93,1.424,0.6
2,val,64.5,60,93,1.4224,0.6
2,val,68.8,64,93,1.4247,0.7
2,val,73.1,68,93,1.4176,0.7
2,val,77.4,72,93,1.4262,0.7
2,val,81.7,76,93,1.4267,0.8
2,val,86.0,80,93,1.4272,0.8
2,val,90.3,84,93,1.434,1.0
2,val,94.6,88,93,1.4322,1.0
2,val,98.9,92,93,1.4334,1.1
2,val,100.0,93,93,1.4332,1.1
3,train,4.8,21,437,1.5601,0.3
3,train,9.6,42,437,1.5728,0.6
3,train,14.4,63,437,1.5781,0.9
3,train,19.2,84,437,1.5758,1.2
3,train,24.0,105,437,1.5769,1.7
3,train,28.8,126,437,1.5809,2.0
3,train,33.6,147,437,1.5827,2.3
3,train,38.4,168,437,1.5846,2.5
3,train,43.2,189,437,1.5859,3.0
3,train,48.1,210,437,1.59,3.5
3,train,52.9,231,437,1.5893,3.8
3,train,57.7,252,437,1.588,4.4
3,train,62.5,273,437,1.5873,4.7
3,train,67.3,294,437,1.5873,5.0
3,train,72.1,315,437,1.5851,5.6
3,train,76.9,336,437,1.5836,5.9
3,train,81.7,357,437,1.5819,6.5
3,train,86.5,378,437,1.5808,6.8
3,train,91.3,399,437,1.5812,7.3
3,train,96.1,420,437,1.5816,7.6
3,train,100.0,437,437,1.5813,7.9
3,val,4.3,4,93,1.4807,0.3
3,val,8.6,8,93,1.4287,0.3
3,val,12.9,12,93,1.411,0.4
3,val,17.2,16,93,1.4119,0.4
3,val,21.5,20,93,1.4197,0.4
3,val,25.8,24,93,1.4095,0.5
3,val,30.1,28,93,1.4094,0.5
3,val,34.4,32,93,1.4048,0.5
3,val,38.7,36,93,1.3973,0.6
3,val,43.0,40,93,1.3923,0.6
3,val,47.3,44,93,1.3948,0.6
3,val,51.6,48,93,1.3841,0.7
3,val,55.9,52,93,1.3981,0.7
3,val,60.2,56,93,1.3988,0.8
3,val,64.5,60,93,1.3989,0.8
3,val,68.8,64,93,1.4018,0.8
3,val,73.1,68,93,1.3944,0.9
3,val,77.4,72,93,1.4011,0.9
3,val,81.7,76,93,1.4009,0.9
3,val,86.0,80,93,1.4035,1.0
3,val,90.3,84,93,1.4089,1.0
3,val,94.6,88,93,1.406,1.1
3,val,98.9,92,93,1.4073,1.1
3,val,100.0,93,93,1.4074,1.1
4,train,4.8,21,437,1.5411,0.3
4,train,9.6,42,437,1.5468,0.7
4,train,14.4,63,437,1.5517,1.0
4,train,19.2,84,437,1.5552,1.3
4,train,24.0,105,437,1.5597,1.5
4,train,28.8,126,437,1.5606,1.8
4,train,33.6,147,437,1.5579,2.1
4,train,38.4,168,437,1.5541,2.4
4,train,43.2,189,437,1.5555,2.6
4,train,48.1,210,437,1.5545,2.9
4,train,52.9,231,437,1.5545,3.2
4,train,57.7,252,437,1.5546,3.8
4,train,62.5,273,437,1.5558,4.0
4,train,67.3,294,437,1.5554,4.3
4,train,72.1,315,437,1.5559,4.6
4,train,76.9,336,437,1.5558,5.0
4,train,81.7,357,437,1.5555,5.3
4,train,86.5,378,437,1.5552,5.6
4,train,91.3,399,437,1.555,5.8
4,train,96.1,420,437,1.5553,6.1
4,train,100.0,437,437,1.556,6.3
4,val,4.3,4,93,1.4728,0.3
4,val,8.6,8,93,1.4038,0.3
4,val,12.9,12,93,1.3921,0.3
4,val,17.2,16,93,1.3966,0.4
4,val,21.5,20,93,1.4018,0.4
4,val,25.8,24,93,1.4005,0.4
4,val,30.1,28,93,1.406,0.5
4,val,34.4,32,93,1.4075,0.5
4,val,38.7,36,93,1.4012,0.5
4,val,43.0,40,93,1.3913,0.6
4,val,47.3,44,93,1.3893,0.6
4,val,51.6,48,93,1.3817,0.7
4,val,55.9,52,93,1.3963,0.7
4,val,60.2,56,93,1.3949,0.7
4,val,64.5,60,93,1.3922,0.8
4,val,68.8,64,93,1.3957,0.8
4,val,73.1,68,93,1.3861,0.8
4,val,77.4,72,93,1.3973,0.9
4,val,81.7,76,93,1.3966,0.9
4,val,86.0,80,93,1.3977,1.0
4,val,90.3,84,93,1.4041,1.0
4,val,94.6,88,93,1.4004,1.0
4,val,98.9,92,93,1.4038,1.1
4,val,100.0,93,93,1.4035,1.1
5,train,4.8,21,437,1.5305,0.5
5,train,9.6,42,437,1.5307,0.7
5,train,14.4,63,437,1.5263,1.0
5,train,19.2,84,437,1.5237,1.3
5,train,24.0,105,437,1.5198,1.7
5,train,28.8,126,437,1.5222,2.2
5,train,33.6,147,437,1.525,2.5
5,train,38.4,168,437,1.5262,2.7
5,train,43.2,189,437,1.5278,3.0
5,train,48.1,210,437,1.5285,3.3
5,train,52.9,231,437,1.5298,3.6
5,train,57.7,252,437,1.5304,4.1
5,train,62.5,273,437,1.5318,4.4
5,train,67.3,294,437,1.5319,4.7
5,train,72.1,315,437,1.5321,5.0
5,train,76.9,336,437,1.5323,5.2
5,train,81.7,357,437,1.5322,5.5
5,train,86.5,378,437,1.5332,5.8
5,train,91.3,399,437,1.5333,6.2
5,train,96.1,420,437,1.5334,6.6
5,train,100.0,437,437,1.5332,6.8
5,val,4.3,4,93,1.4788,0.4
5,val,8.6,8,93,1.4059,0.4
5,val,12.9,12,93,1.3894,0.4
5,val,17.2,16,93,1.3874,0.5
5,val,21.5,20,93,1.3902,0.5
5,val,25.8,24,93,1.3812,0.5
5,val,30.1,28,93,1.3879,0.6
5,val,34.4,32,93,1.3906,0.6
5,val,38.7,36,93,1.3816,0.7
5,val,43.0,40,93,1.3721,0.7
5,val,47.3,44,93,1.3699,0.7
5,val,51.6,48,93,1.362,0.8
5,val,55.9,52,93,1.3757,0.8
5,val,60.2,56,93,1.3745,0.8
5,val,64.5,60,93,1.3712,0.9
5,val,68.8,64,93,1.3743,0.9
5,val,73.1,68,93,1.3677,1.0
5,val,77.4,72,93,1.3777,1.0
5,val,81.7,76,93,1.379,1.0
5,val,86.0,80,93,1.3801,1.1
5,val,90.3,84,93,1.3866,1.1
5,val,94.6,88,93,1.384,1.1
5,val,98.9,92,93,1.3866,1.2
5,val,100.0,93,93,1.3862,1.2
6,train,4.8,21,437,1.5145,0.3
6,train,9.6,42,437,1.5146,0.6
6,train,14.4,63,437,1.5143,0.9
6,train,19.2,84,437,1.5153,1.2
6,train,24.0,105,437,1.5117,1.4
6,train,28.8,126,437,1.51,1.7
6,train,33.6,147,437,1.5076,2.0
6,train,38.4,168,437,1.5059,2.3
6,train,43.2,189,437,1.5053,2.5
6,train,48.1,210,437,1.5076,3.1
6,train,52.9,231,437,1.509,3.4
6,train,57.7,252,437,1.5102,3.7
6,train,62.5,273,437,1.5093,4.0
6,train,67.3,294,437,1.5086,4.6
6,train,72.1,315,437,1.5099,4.9
6,train,76.9,336,437,1.5094,5.1
6,train,81.7,357,437,1.5093,5.4
6,train,86.5,378,437,1.5089,6.1
6,train,91.3,399,437,1.5072,6.3
6,train,96.1,420,437,1.5077,6.6
6,train,100.0,437,437,1.5084,7.2
6,val,4.3,4,93,1.4897,0.1
6,val,8.6,8,93,1.4176,0.1
6,val,12.9,12,93,1.3939,0.2
6,val,17.2,16,93,1.3935,0.2
6,val,21.5,20,93,1.3996,0.4
6,val,25.8,24,93,1.392,0.4
6,val,30.1,28,93,1.3871,0.5
6,val,34.4,32,93,1.3842,0.5
6,val,38.7,36,93,1.3766,0.5
6,val,43.0,40,93,1.3678,0.6
6,val,47.3,44,93,1.3651,0.6
6,val,51.6,48,93,1.355,0.6
6,val,55.9,52,93,1.3684,0.7
6,val,60.2,56,93,1.3699,0.7
6,val,64.5,60,93,1.3676,0.8
6,val,68.8,64,93,1.3703,0.8
6,val,73.1,68,93,1.3625,0.8
6,val,77.4,72,93,1.3719,0.9
6,val,81.7,76,93,1.373,0.9
6,val,86.0,80,93,1.3742,0.9
6,val,90.3,84,93,1.3817,1.0
6,val,94.6,88,93,1.3796,1.0
6,val,98.9,92,93,1.3812,1.0
6,val,100.0,93,93,1.3811,1.1
7,train,4.8,21,437,1.4609,0.4
7,train,9.6,42,437,1.4582,0.7
7,train,14.4,63,437,1.4691,1.0
7,train,19.2,84,437,1.4673,1.3
7,train,24.0,105,437,1.4665,1.5
7,train,28.8,126,437,1.4731,1.8
7,train,33.6,147,437,1.4765,2.2
7,train,38.4,168,437,1.4752,2.6
7,train,43.2,189,437,1.477,2.9
7,train,48.1,210,437,1.4748,3.2
7,train,52.9,231,437,1.4747,3.4
7,train,57.7,252,437,1.4783,3.7
7,train,62.5,273,437,1.4782,4.0
7,train,67.3,294,437,1.4787,4.3
7,train,72.1,315,437,1.4803,4.5
7,train,76.9,336,437,1.48,4.8
7,train,81.7,357,437,1.4798,5.1
7,train,86.5,378,437,1.4809,5.4
7,train,91.3,399,437,1.4822,5.6
7,train,96.1,420,437,1.4819,5.9
7,train,100.0,437,437,1.4813,6.1
7,val,4.3,4,93,1.5062,0.2
7,val,8.6,8,93,1.448,0.3
7,val,12.9,12,93,1.4184,0.3
7,val,17.2,16,93,1.4237,0.3
7,val,21.5,20,93,1.4316,0.4
7,val,25.8,24,93,1.4238,0.4
7,val,30.1,28,93,1.422,0.4
7,val,34.4,32,93,1.417,0.5
7,val,38.7,36,93,1.4085,0.5
7,val,43.0,40,93,1.4007,0.6
7,val,47.3,44,93,1.3968,0.6
7,val,51.6,48,93,1.3863,0.6
7,val,55.9,52,93,1.402,0.7
7,val,60.2,56,93,1.4019,0.7
7,val,64.5,60,93,1.3992,0.8
7,val,68.8,64,93,1.4018,0.8
7,val,73.1,68,93,1.3946,0.8
7,val,77.4,72,93,1.4031,1.0
7,val,81.7,76,93,1.4018,1.0
7,val,86.0,80,93,1.4021,1.1
7,val,90.3,84,93,1.4089,1.1
7,val,94.6,88,93,1.4077,1.1
7,val,98.9,92,93,1.4089,1.2
7,val,100.0,93,93,1.4085,1.2
8,train,4.8,21,437,1.4658,0.5
8,train,9.6,42,437,1.4537,0.7
8,train,14.4,63,437,1.4477,1.0
8,train,19.2,84,437,1.4461,1.3
8,train,24.0,105,437,1.4489,1.6
8,train,28.8,126,437,1.4498,1.8
8,train,33.6,147,437,1.4513,2.1
8,train,38.4,168,437,1.4464,2.4
8,train,43.2,189,437,1.446,2.9
8,train,48.1,210,437,1.4453,3.1
8,train,52.9,231,437,1.4458,3.4
8,train,57.7,252,437,1.4493,3.7
8,train,62.5,273,437,1.4505,4.2
8,train,67.3,294,437,1.4498,4.5
8,train,72.1,315,437,1.4515,4.8
8,train,76.9,336,437,1.4518,5.2
8,train,81.7,357,437,1.4519,5.6
8,train,86.5,378,437,1.4524,6.0
8,train,91.3,399,437,1.4537,6.5
8,train,96.1,420,437,1.4544,6.9
8,train,100.0,437,437,1.4537,7.2
8,val,4.3,4,93,1.4698,0.1
8,val,8.6,8,93,1.4072,0.2
8,val,12.9,12,93,1.3866,0.2
8,val,17.2,16,93,1.3909,0.2
8,val,21.5,20,93,1.402,0.3
8,val,25.8,24,93,1.4049,0.3
8,val,30.1,28,93,1.407,0.3
8,val,34.4,32,93,1.4108,0.4
8,val,38.7,36,93,1.4003,0.4
8,val,43.0,40,93,1.39,0.4
8,val,47.3,44,93,1.3832,0.5
8,val,51.6,48,93,1.3712,0.5
8,val,55.9,52,93,1.3866,0.6
8,val,60.2,56,93,1.3883,0.6
8,val,64.5,60,93,1.385,0.6
8,val,68.8,64,93,1.386,0.7
8,val,73.1,68,93,1.377,0.7
8,val,77.4,72,93,1.3874,0.7
8,val,81.7,76,93,1.3872,0.8
8,val,86.0,80,93,1.3873,0.8
8,val,90.3,84,93,1.3933,0.9
8,val,94.6,88,93,1.3893,0.9
8,val,98.9,92,93,1.391,0.9
8,val,100.0,93,93,1.3905,0.9
9,train,4.8,21,437,1.3843,0.4
9,train,9.6,42,437,1.4013,0.7
9,train,14.4,63,437,1.403,0.9
9,train,19.2,84,437,1.4118,1.2
9,train,24.0,105,437,1.4127,2.9
9,train,28.8,126,437,1.4158,3.1
9,train,33.6,147,437,1.4168,3.4
9,train,38.4,168,437,1.4178,3.9
9,train,43.2,189,437,1.4197,4.2
9,train,48.1,210,437,1.4198,4.4
9,train,52.9,231,437,1.4203,4.8
9,train,57.7,252,437,1.4233,5.5
9,train,62.5,273,437,1.4223,5.8
9,train,67.3,294,437,1.4208,6.1
9,train,72.1,315,437,1.4205,6.5
9,train,76.9,336,437,1.4217,6.7
9,train,81.7,357,437,1.4225,7.1
9,train,86.5,378,437,1.4217,7.6
9,train,91.3,399,437,1.4223,7.9
9,train,96.1,420,437,1.4223,8.5
9,train,100.0,437,437,1.4232,8.7
9,val,4.3,4,93,1.5221,0.1
9,val,8.6,8,93,1.4627,0.1
9,val,12.9,12,93,1.4318,0.2
