epoch,phase,pct,batch_idx,n_batches,cumulative_loss,elapsed_min
1,train,4.8,21,438,3.8457,0.7
1,train,9.6,42,438,3.0504,0.9
1,train,14.4,63,438,2.7176,1.1
1,train,19.2,84,438,2.5444,1.3
1,train,24.0,105,438,2.4361,1.5
1,train,28.8,126,438,2.3568,1.7
1,train,33.6,147,438,2.3013,1.8
1,train,38.4,168,438,2.2595,2.0
1,train,43.2,189,438,2.224,2.2
1,train,47.9,210,438,2.1955,2.4
1,train,52.7,231,438,2.1727,3.2
1,train,57.5,252,438,2.1531,4.0
1,train,62.3,273,438,2.136,4.1
1,train,67.1,294,438,2.1202,4.5
1,train,71.9,315,438,2.1051,5.7
1,train,76.7,336,438,2.0926,5.9
1,train,81.5,357,438,2.0827,7.1
1,train,86.3,378,438,2.0742,8.0
1,train,91.1,399,438,2.0667,8.8
1,train,95.9,420,438,2.0587,9.9
1,train,100.0,438,438,2.0522,10.3
1,val,4.2,4,95,1.7054,0.7
1,val,8.4,8,95,1.6861,0.7
1,val,12.6,12,95,1.6779,0.7
1,val,16.8,16,95,1.6618,0.7
1,val,21.1,20,95,1.6555,0.8
1,val,25.3,24,95,1.6588,0.8
1,val,29.5,28,95,1.6627,0.9
1,val,33.7,32,95,1.6621,0.9
1,val,37.9,36,95,1.6731,0.9
1,val,42.1,40,95,1.6763,0.9
1,val,46.3,44,95,1.6734,1.1
1,val,50.5,48,95,1.6676,1.2
1,val,54.7,52,95,1.6708,1.2
1,val,58.9,56,95,1.664,1.2
1,val,63.2,60,95,1.6728,1.4
1,val,67.4,64,95,1.6703,1.4
1,val,71.6,68,95,1.6668,1.4
1,val,75.8,72,95,1.6684,1.5
1,val,80.0,76,95,1.661,1.5
1,val,84.2,80,95,1.666,1.7
1,val,88.4,84,95,1.6639,1.7
1,val,92.6,88,95,1.6675,1.7
1,val,96.8,92,95,1.672,1.7
1,val,100.0,95,95,1.6722,1.8
2,train,4.8,21,438,1.9209,0.8
2,train,9.6,42,438,1.9089,1.1
2,train,14.4,63,438,1.9032,2.0
2,train,19.2,84,438,1.8994,2.2
2,train,24.0,105,438,1.8956,2.4
2,train,28.8,126,438,1.896,2.9
2,train,33.6,147,438,1.8933,3.3
2,train,38.4,168,438,1.8918,3.7
2,train,43.2,189,438,1.8903,5.2
2,train,47.9,210,438,1.8887,5.7
2,train,52.7,231,438,1.8875,6.4
2,train,57.5,252,438,1.8858,6.9
2,train,62.3,273,438,1.8843,7.2
2,train,67.1,294,438,1.8834,8.0
2,train,71.9,315,438,1.8825,8.3
2,train,76.7,336,438,1.8817,8.7
2,train,81.5,357,438,1.8808,9.1
2,train,86.3,378,438,1.8798,9.7
2,train,91.1,399,438,1.8778,10.0
2,train,95.9,420,438,1.8777,10.5
2,train,100.0,438,438,1.8774,10.7
2,val,4.2,4,95,1.6663,0.3
2,val,8.4,8,95,1.6767,0.3
2,val,12.6,12,95,1.6664,0.3
2,val,16.8,16,95,1.6503,0.4
2,val,21.1,20,95,1.6296,0.4
2,val,25.3,24,95,1.6258,0.4
2,val,29.5,28,95,1.6314,0.5
2,val,33.7,32,95,1.6273,0.5
2,val,37.9,36,95,1.6328,0.7
2,val,42.1,40,95,1.6367,0.7
2,val,46.3,44,95,1.634,0.7
2,val,50.5,48,95,1.6287,0.7
2,val,54.7,52,95,1.6303,0.8
2,val,58.9,56,95,1.6231,0.8
2,val,63.2,60,95,1.6306,0.8
2,val,67.4,64,95,1.63,0.8
2,val,71.6,68,95,1.6302,0.9
2,val,75.8,72,95,1.6291,0.9
2,val,80.0,76,95,1.6226,0.9
2,val,84.2,80,95,1.6242,0.9
2,val,88.4,84,95,1.6231,1.0
2,val,92.6,88,95,1.6245,1.0
2,val,96.8,92,95,1.6267,1.0
2,val,100.0,95,95,1.6273,1.0
3,train,4.8,21,438,1.8264,0.6
3,train,9.6,42,438,1.828,1.3
3,train,14.4,63,438,1.8365,1.6
3,train,19.2,84,438,1.8403,2.0
3,train,24.0,105,438,1.847,2.4
