epoch,phase,pct,batch_idx,n_batches,cumulative_loss,elapsed_min
1,train,4.8,21,438,2.0658,0.5
1,train,9.6,42,438,2.0093,0.7
1,train,14.4,63,438,1.9718,0.9
1,train,19.2,84,438,1.9515,1.7
1,train,24.0,105,438,1.9375,2.2
1,train,28.8,126,438,1.9233,2.6
1,train,33.6,147,438,1.9184,3.3
1,train,38.4,168,438,1.9128,3.7
1,train,43.2,189,438,1.9078,4.2
1,train,47.9,210,438,1.9009,4.4
1,train,52.7,231,438,1.8956,4.9
1,train,57.5,252,438,1.8927,5.5
1,train,62.3,273,438,1.889,5.7
1,train,67.1,294,438,1.886,6.3
1,train,71.9,315,438,1.883,7.5
1,train,76.7,336,438,1.8792,8.1
1,train,81.5,357,438,1.8769,8.3
1,train,86.3,378,438,1.8734,9.3
1,train,91.1,399,438,1.8713,9.7
1,train,95.9,420,438,1.8688,10.4
1,train,100.0,438,438,1.8677,11.0
1,val,4.2,4,95,1.6579,0.4
1,val,8.4,8,95,1.6165,0.5
1,val,12.6,12,95,1.6243,0.5
1,val,16.8,16,95,1.6207,0.5
1,val,21.1,20,95,1.6234,0.5
1,val,25.3,24,95,1.6257,0.5
1,val,29.5,28,95,1.6315,0.6
1,val,33.7,32,95,1.6348,0.6
1,val,37.9,36,95,1.6425,0.6
1,val,42.1,40,95,1.6472,1.0
1,val,46.3,44,95,1.6481,1.0
1,val,50.5,48,95,1.645,1.0
1,val,54.7,52,95,1.6429,1.0
1,val,58.9,56,95,1.6357,1.1
1,val,63.2,60,95,1.6424,1.1
1,val,67.4,64,95,1.6413,1.1
1,val,71.6,68,95,1.6346,1.1
1,val,75.8,72,95,1.6363,1.3
1,val,80.0,76,95,1.63,1.3
1,val,84.2,80,95,1.6339,1.4
1,val,88.4,84,95,1.6314,1.4
1,val,92.6,88,95,1.633,1.4
1,val,96.8,92,95,1.6367,1.4
1,val,100.0,95,95,1.638,1.4
2,train,4.8,21,438,1.7942,0.6
2,train,9.6,42,438,1.7951,0.8
2,train,14.4,63,438,1.7912,1.3
2,train,19.2,84,438,1.7954,1.8
2,train,24.0,105,438,1.7969,2.1
2,train,28.8,126,438,1.7961,2.6
2,train,33.6,147,438,1.796,2.9
2,train,38.4,168,438,1.7963,3.3
2,train,43.2,189,438,1.7979,3.9
2,train,47.9,210,438,1.7974,4.4
2,train,52.7,231,438,1.7975,4.9
2,train,57.5,252,438,1.7999,5.2
2,train,62.3,273,438,1.7996,5.7
2,train,67.1,294,438,1.7985,6.2
2,train,71.9,315,438,1.7991,6.4
2,train,76.7,336,438,1.7986,6.8
2,train,81.5,357,438,1.7981,7.2
2,train,86.3,378,438,1.7965,7.8
2,train,91.1,399,438,1.7967,8.3
2,train,95.9,420,438,1.7955,8.6
2,train,100.0,438,438,1.7963,9.0
2,val,4.2,4,95,1.6035,0.4
2,val,8.4,8,95,1.5648,0.4
2,val,12.6,12,95,1.5729,0.4
2,val,16.8,16,95,1.5571,0.4
2,val,21.1,20,95,1.5576,0.5
2,val,25.3,24,95,1.5635,0.5
2,val,29.5,28,95,1.5753,0.6
2,val,33.7,32,95,1.5749,0.6
2,val,37.9,36,95,1.5848,0.6
2,val,42.1,40,95,1.5888,0.6
2,val,46.3,44,95,1.588,0.7
2,val,50.5,48,95,1.5823,0.7
2,val,54.7,52,95,1.5807,0.9
2,val,58.9,56,95,1.5747,0.9
2,val,63.2,60,95,1.5826,0.9
2,val,67.4,64,95,1.5809,0.9
2,val,71.6,68,95,1.5762,1.1
2,val,75.8,72,95,1.5791,1.2
2,val,80.0,76,95,1.5734,1.2
2,val,84.2,80,95,1.5783,1.2
2,val,88.4,84,95,1.5778,1.4
2,val,92.6,88,95,1.5782,1.4
2,val,96.8,92,95,1.5826,1.5
2,val,100.0,95,95,1.5837,1.5
3,train,4.8,21,438,1.7637,0.4
3,train,9.6,42,438,1.749,0.6
3,train,14.4,63,438,1.7473,1.1
3,train,19.2,84,438,1.7424,1.3
3,train,24.0,105,438,1.7446,1.7
3,train,28.8,126,438,1.744,1.9
3,train,33.6,147,438,1.7434,2.4
3,train,38.4,168,438,1.7458,2.7
3,train,43.2,189,438,1.7464,3.3
3,train,47.9,210,438,1.7495,3.7
3,train,52.7,231,438,1.7489,4.3
3,train,57.5,252,438,1.7502,4.5
3,train,62.3,273,438,1.7504,4.7
3,train,67.1,294,438,1.7511,5.3
3,train,71.9,315,438,1.7516,5.8
3,train,76.7,336,438,1.7525,6.2
3,train,81.5,357,438,1.7527,6.4
3,train,86.3,378,438,1.7531,6.9
3,train,91.1,399,438,1.7528,7.4
3,train,95.9,420,438,1.7538,7.8
3,train,100.0,438,438,1.7533,8.2
3,val,4.2,4,95,1.5855,0.1
3,val,8.4,8,95,1.56,0.1
3,val,12.6,12,95,1.5674,0.2
3,val,16.8,16,95,1.5502,0.2
3,val,21.1,20,95,1.5527,0.2
3,val,25.3,24,95,1.5589,0.3
3,val,29.5,28,95,1.5624,0.3
3,val,33.7,32,95,1.5665,0.4
3,val,37.9,36,95,1.5799,0.4
3,val,42.1,40,95,1.586,0.4
3,val,46.3,44,95,1.5864,0.6
3,val,50.5,48,95,1.5834,0.6
3,val,54.7,52,95,1.5824,0.7
3,val,58.9,56,95,1.5767,0.7
3,val,63.2,60,95,1.5874,0.7
3,val,67.4,64,95,1.585,0.8
3,val,71.6,68,95,1.5764,0.8
3,val,75.8,72,95,1.5801,0.8
3,val,80.0,76,95,1.5749,0.9
3,val,84.2,80,95,1.5784,0.9
3,val,88.4,84,95,1.5767,1.1
3,val,92.6,88,95,1.5782,1.1
3,val,96.8,92,95,1.5833,1.1
3,val,100.0,95,95,1.5834,1.1
4,train,4.8,21,438,1.7016,0.4
4,train,9.6,42,438,1.7097,0.8
4,train,14.4,63,438,1.7055,1.3
4,train,19.2,84,438,1.7091,1.7
4,train,24.0,105,438,1.7074,2.1
4,train,28.8,126,438,1.7091,2.3
4,train,33.6,147,438,1.7089,2.7
4,train,38.4,168,438,1.7078,3.1
4,train,43.2,189,438,1.7108,3.3
4,train,47.9,210,438,1.713,3.7
4,train,52.7,231,438,1.7132,4.1
4,train,57.5,252,438,1.714,4.6
4,train,62.3,273,438,1.7112,5.1
4,train,67.1,294,438,1.7116,5.5
4,train,71.9,315,438,1.7139,5.9
4,train,76.7,336,438,1.7133,6.3
4,train,81.5,357,438,1.7135,6.7
4,train,86.3,378,438,1.7138,7.1
4,train,91.1,399,438,1.7142,7.3
4,train,95.9,420,438,1.7145,7.8
4,train,100.0,438,438,1.7151,8.1
4,val,4.2,4,95,1.6036,0.3
4,val,8.4,8,95,1.5685,0.3
4,val,12.6,12,95,1.5722,0.3
4,val,16.8,16,95,1.5516,0.3
4,val,21.1,20,95,1.5464,0.4
4,val,25.3,24,95,1.5531,0.4
4,val,29.5,28,95,1.5609,0.5
4,val,33.7,32,95,1.5549,0.6
4,val,37.9,36,95,1.567,0.6
4,val,42.1,40,95,1.5664,0.7
4,val,46.3,44,95,1.5633,0.7
4,val,50.5,48,95,1.5558,0.7
4,val,54.7,52,95,1.5549,0.9
4,val,58.9,56,95,1.5474,0.9
4,val,63.2,60,95,1.5572,0.9
4,val,67.4,64,95,1.5545,0.9
4,val,71.6,68,95,1.5506,1.0
4,val,75.8,72,95,1.5523,1.0
4,val,80.0,76,95,1.5456,1.0
4,val,84.2,80,95,1.5521,1.1
4,val,88.4,84,95,1.5513,1.1
4,val,92.6,88,95,1.5525,1.1
4,val,96.8,92,95,1.5579,1.1
4,val,100.0,95,95,1.558,1.2
5,train,4.8,21,438,1.6536,0.6
5,train,9.6,42,438,1.6499,0.8
5,train,14.4,63,438,1.6625,1.4
5,train,19.2,84,438,1.656,1.7
5,train,24.0,105,438,1.6536,1.9
5,train,28.8,126,438,1.6546,2.2
5,train,33.6,147,438,1.6595,2.7
5,train,38.4,168,438,1.6605,3.1
5,train,43.2,189,438,1.6611,3.6
5,train,47.9,210,438,1.662,4.1
5,train,52.7,231,438,1.6645,4.6
5,train,57.5,252,438,1.6659,4.8
5,train,62.3,273,438,1.667,5.3
5,train,67.1,294,438,1.6677,5.9
5,train,71.9,315,438,1.6682,6.4
5,train,76.7,336,438,1.6687,6.6
5,train,81.5,357,438,1.6695,7.0
5,train,86.3,378,438,1.6704,7.5
5,train,91.1,399,438,1.671,7.9
5,train,95.9,420,438,1.6731,8.2
5,train,100.0,438,438,1.6729,8.6
5,val,4.2,4,95,1.6247,0.1
5,val,8.4,8,95,1.5697,0.1
