epoch,phase,pct,batch_idx,n_batches,cumulative_loss,elapsed_min
1,train,4.8,21,437,2.0451,8.7
1,train,9.6,42,437,1.9779,17.0
1,train,14.4,63,437,1.9469,22.7
1,train,19.2,84,437,1.9277,30.7
1,train,24.0,105,437,1.9165,38.7
1,train,28.8,126,437,1.9044,44.7
1,train,33.6,147,437,1.8946,53.0
1,train,38.4,168,437,1.8821,58.8
1,train,43.2,189,437,1.8786,66.7
1,train,48.1,210,437,1.8731,75.1
1,train,52.9,231,437,1.8699,80.6
1,train,57.7,252,437,1.8638,88.8
1,train,62.5,273,437,1.8606,97.0
1,train,67.3,294,437,1.8571,102.5
1,train,72.1,315,437,1.8538,110.6
1,train,76.9,336,437,1.8496,116.2
1,train,81.7,357,437,1.8473,124.5
1,train,86.5,378,437,1.845,132.8
1,train,91.3,399,437,1.8431,138.5
1,train,96.1,420,437,1.84,146.8
1,train,100.0,437,437,1.8377,151.5
1,val,4.3,4,93,1.6169,3.1
1,val,8.6,8,93,1.5534,3.1
1,val,12.9,12,93,1.5415,6.0
1,val,17.2,16,93,1.5554,6.0
1,val,21.5,20,93,1.563,8.5
1,val,25.8,24,93,1.5632,8.6
1,val,30.1,28,93,1.5725,11.7
1,val,34.4,32,93,1.5753,12.0
1,val,38.7,36,93,1.5733,14.5
1,val,43.0,40,93,1.5698,14.5
1,val,47.3,44,93,1.5682,17.4
1,val,51.6,48,93,1.5658,17.5
1,val,55.9,52,93,1.5751,19.9
1,val,60.2,56,93,1.5727,20.0
1,val,64.5,60,93,1.567,22.5
1,val,68.8,64,93,1.5658,22.8
1,val,73.1,68,93,1.5541,25.4
1,val,77.4,72,93,1.5609,25.9
1,val,81.7,76,93,1.5603,27.9
1,val,86.0,80,93,1.5599,29.0
1,val,90.3,84,93,1.5649,30.5
1,val,94.6,88,93,1.5637,31.0
1,val,98.9,92,93,1.5647,32.9
1,val,100.0,93,93,1.5644,32.9
2,train,4.8,21,437,1.7547,0.5
2,train,9.6,42,437,1.7545,0.8
2,train,14.4,63,437,1.7542,1.3
2,train,19.2,84,437,1.7491,1.5
2,train,24.0,105,437,1.7491,1.8
2,train,28.8,126,437,1.7468,2.3
2,train,33.6,147,437,1.7473,2.6
