epoch,phase,pct,batch_idx,n_batches,cumulative_loss,elapsed_min
4,train,99.3,880,886,1.7798,1.8
4,train,100.0,886,886,1.7797,1.8
4,val,4.5,8,179,1.7388,0.0
4,val,8.9,16,179,1.7346,0.0
4,val,13.4,24,179,1.7425,0.1
4,val,17.9,32,179,1.7202,0.1
4,val,22.3,40,179,1.7221,0.1
4,val,26.8,48,179,1.7315,0.1
4,val,31.3,56,179,1.731,0.1
4,val,35.8,64,179,1.739,0.1
4,val,40.2,72,179,1.7389,0.2
4,val,44.7,80,179,1.7409,0.2
4,val,49.2,88,179,1.7331,0.2
4,val,53.6,96,179,1.7376,0.2
4,val,58.1,104,179,1.7324,0.2
4,val,62.6,112,179,1.7319,0.2
4,val,67.0,120,179,1.7339,0.3
4,val,71.5,128,179,1.7345,0.3
4,val,76.0,136,179,1.7335,0.3
4,val,80.4,144,179,1.7332,0.3
4,val,84.9,152,179,1.7308,0.3
4,val,89.4,160,179,1.7305,0.3
4,val,93.9,168,179,1.7351,0.3
4,val,98.3,176,179,1.7321,0.4
4,val,100.0,179,179,1.7316,0.4
5,train,5.0,44,886,1.7509,0.1
5,train,9.9,88,886,1.7607,0.2
5,train,14.9,132,886,1.7628,0.3
5,train,19.9,176,886,1.7614,0.4
5,train,24.8,220,886,1.7614,0.5
5,train,29.8,264,886,1.7625,0.5
5,train,34.8,308,886,1.7606,0.6
5,train,39.7,352,886,1.7594,0.7
5,train,44.7,396,886,1.7593,0.8
5,train,49.7,440,886,1.7591,0.9
5,train,54.6,484,886,1.7602,1.0
5,train,59.6,528,886,1.7616,1.1
5,train,64.6,572,886,1.7618,1.2
5,train,69.5,616,886,1.7612,1.3
5,train,74.5,660,886,1.762,1.4
5,train,79.5,704,886,1.7631,1.4
5,train,84.4,748,886,1.7637,1.5
5,train,89.4,792,886,1.7644,1.6
5,train,94.4,836,886,1.7645,1.7
5,train,99.3,880,886,1.7637,1.8
5,train,100.0,886,886,1.7632,1.8
5,val,4.5,8,179,1.722,0.0
5,val,8.9,16,179,1.72,0.0
5,val,13.4,24,179,1.7306,0.1
5,val,17.9,32,179,1.7098,0.1
5,val,22.3,40,179,1.713,0.1
5,val,26.8,48,179,1.7191,0.1
5,val,31.3,56,179,1.7203,0.1
5,val,35.8,64,179,1.7265,0.1
5,val,40.2,72,179,1.7251,0.2
5,val,44.7,80,179,1.7282,0.2
5,val,49.2,88,179,1.7216,0.2
5,val,53.6,96,179,1.7282,0.2
5,val,58.1,104,179,1.7247,0.2
5,val,62.6,112,179,1.7251,0.2
5,val,67.0,120,179,1.7276,0.3
5,val,71.5,128,179,1.7288,0.3
5,val,76.0,136,179,1.7282,0.3
5,val,80.4,144,179,1.7284,0.3
5,val,84.9,152,179,1.7264,0.3
5,val,89.4,160,179,1.7265,0.3
5,val,93.9,168,179,1.7301,0.4
5,val,98.3,176,179,1.7279,0.4
5,val,100.0,179,179,1.7274,0.4
6,train,5.0,44,886,1.7417,0.1
6,train,9.9,88,886,1.7448,0.2
6,train,14.9,132,886,1.7503,0.3
6,train,19.9,176,886,1.7431,0.4
6,train,24.8,220,886,1.7458,0.5
6,train,29.8,264,886,1.7468,0.5
6,train,34.8,308,886,1.7451,0.6
6,train,39.7,352,886,1.7452,0.7
6,train,44.7,396,886,1.7427,0.8
6,train,49.7,440,886,1.7437,0.9
6,train,54.6,484,886,1.7453,1.0
6,train,59.6,528,886,1.7453,1.1
6,train,64.6,572,886,1.7468,1.2
6,train,69.5,616,886,1.7473,1.3
6,train,74.5,660,886,1.7473,1.4
6,train,79.5,704,886,1.746,1.5
6,train,84.4,748,886,1.7464,1.5
6,train,89.4,792,886,1.746,1.6
6,train,94.4,836,886,1.7464,1.7
6,train,99.3,880,886,1.7463,1.8
6,train,100.0,886,886,1.7465,1.8
6,val,4.5,8,179,1.703,0.0
6,val,8.9,16,179,1.7158,0.0
6,val,13.4,24,179,1.7206,0.1
6,val,17.9,32,179,1.7062,0.1
6,val,22.3,40,179,1.7082,0.1
6,val,26.8,48,179,1.7154,0.1
6,val,31.3,56,179,1.7134,0.1
6,val,35.8,64,179,1.7196,0.1
6,val,40.2,72,179,1.7241,0.2
6,val,44.7,80,179,1.724,0.2
6,val,49.2,88,179,1.7175,0.2
6,val,53.6,96,179,1.7223,0.2
6,val,58.1,104,179,1.7192,0.2
6,val,62.6,112,179,1.7179,0.2
6,val,67.0,120,179,1.7201,0.3
6,val,71.5,128,179,1.7209,0.3
6,val,76.0,136,179,1.7196,0.3
6,val,80.4,144,179,1.7209,0.3
6,val,84.9,152,179,1.7187,0.3
6,val,89.4,160,179,1.7188,0.3
6,val,93.9,168,179,1.722,0.4
6,val,98.3,176,179,1.7204,0.4
6,val,100.0,179,179,1.7197,0.4
7,train,5.0,44,886,1.7268,0.1
7,train,9.9,88,886,1.7326,0.2
7,train,14.9,132,886,1.7306,0.3
7,train,19.9,176,886,1.7305,0.4
7,train,24.8,220,886,1.7284,0.5
7,train,29.8,264,886,1.7295,0.6
7,train,34.8,308,886,1.728,0.6
7,train,39.7,352,886,1.7285,0.7
7,train,44.7,396,886,1.7308,0.8
7,train,49.7,440,886,1.7306,0.9
7,train,54.6,484,886,1.7307,1.0
7,train,59.6,528,886,1.7298,1.1
7,train,64.6,572,886,1.731,1.2
7,train,69.5,616,886,1.7308,1.3
7,train,74.5,660,886,1.7306,1.4
7,train,79.5,704,886,1.7306,1.4
7,train,84.4,748,886,1.7313,1.5
7,train,89.4,792,886,1.7307,1.6
7,train,94.4,836,886,1.7301,1.7
7,train,99.3,880,886,1.7296,1.8
7,train,100.0,886,886,1.7294,1.8
7,val,4.5,8,179,1.7011,0.0
7,val,8.9,16,179,1.7156,0.0
7,val,13.4,24,179,1.7212,0.1
7,val,17.9,32,179,1.7129,0.1
7,val,22.3,40,179,1.7168,0.1
7,val,26.8,48,179,1.7316,0.1
7,val,31.3,56,179,1.7327,0.1
7,val,35.8,64,179,1.7389,0.1
7,val,40.2,72,179,1.7306,0.2
7,val,44.7,80,179,1.7345,0.2
7,val,49.2,88,179,1.7258,0.2
7,val,53.6,96,179,1.7298,0.2
7,val,58.1,104,179,1.7267,0.2
7,val,62.6,112,179,1.7248,0.2
7,val,67.0,120,179,1.7259,0.3
7,val,71.5,128,179,1.7265,0.3
7,val,76.0,136,179,1.7282,0.3
7,val,80.4,144,179,1.7284,0.3
7,val,84.9,152,179,1.7261,0.3
7,val,89.4,160,179,1.727,0.3
7,val,93.9,168,179,1.7309,0.4
7,val,98.3,176,179,1.7259,0.4
7,val,100.0,179,179,1.7254,0.4
8,train,5.0,44,886,1.7076,0.1
8,train,9.9,88,886,1.7059,0.2
8,train,14.9,132,886,1.7019,0.3
8,train,19.9,176,886,1.7018,0.4
8,train,24.8,220,886,1.7037,0.5
8,train,29.8,264,886,1.7033,0.5
8,train,34.8,308,886,1.7067,0.6
8,train,39.7,352,886,1.7079,0.7
8,train,44.7,396,886,1.7101,0.8
8,train,49.7,440,886,1.7089,0.9
8,train,54.6,484,886,1.7102,1.0
8,train,59.6,528,886,1.7108,1.1
8,train,64.6,572,886,1.7103,1.2
8,train,69.5,616,886,1.7112,1.3
8,train,74.5,660,886,1.7113,1.3
8,train,79.5,704,886,1.7111,1.4
8,train,84.4,748,886,1.7116,1.5
8,train,89.4,792,886,1.7122,1.6
8,train,94.4,836,886,1.7125,1.7
8,train,99.3,880,886,1.7121,1.8
8,train,100.0,886,886,1.7119,1.8
8,val,4.5,8,179,1.7113,0.0
8,val,8.9,16,179,1.7212,0.0
8,val,13.4,24,179,1.7363,0.1
8,val,17.9,32,179,1.7194,0.1
8,val,22.3,40,179,1.7213,0.1
8,val,26.8,48,179,1.7242,0.1
8,val,31.3,56,179,1.7225,0.1
8,val,35.8,64,179,1.7282,0.1
8,val,40.2,72,179,1.7289,0.2
8,val,44.7,80,179,1.7255,0.2
8,val,49.2,88,179,1.7172,0.2
8,val,53.6,96,179,1.7258,0.2
8,val,58.1,104,179,1.7223,0.2
8,val,62.6,112,179,1.7202,0.2
8,val,67.0,120,179,1.7221,0.3
8,val,71.5,128,179,1.723,0.3
8,val,76.0,136,179,1.721,0.3
8,val,80.4,144,179,1.7218,0.3
8,val,84.9,152,179,1.7195,0.3
8,val,89.4,160,179,1.7198,0.3
8,val,93.9,168,179,1.7234,0.4
8,val,98.3,176,179,1.7208,0.4
8,val,100.0,179,179,1.7193,0.4
9,train,5.0,44,886,1.6714,0.1
9,train,9.9,88,886,1.6764,0.2
9,train,14.9,132,886,1.6753,0.3
9,train,19.9,176,886,1.6778,0.4
9,train,24.8,220,886,1.6817,0.5
9,train,29.8,264,886,1.6826,0.5
9,train,34.8,308,886,1.6875,0.6
9,train,39.7,352,886,1.6887,0.7
