epoch,phase,pct,batch_idx,n_batches,cumulative_loss,elapsed_min
1,train,4.8,21,437,1.9207,0.4
1,train,9.6,42,437,1.8785,0.7
1,train,14.4,63,437,1.8327,0.9
1,train,19.2,84,437,1.8095,1.2
1,train,24.0,105,437,1.7937,1.5
1,train,28.8,126,437,1.7836,1.7
1,train,33.6,147,437,1.7734,2.0
1,train,38.4,168,437,1.7646,3.0
1,train,43.2,189,437,1.7565,3.5
1,train,48.1,210,437,1.7485,3.7
1,train,52.9,231,437,1.7457,4.3
1,train,57.7,252,437,1.7416,5.1
1,train,62.5,273,437,1.7357,5.9
1,train,67.3,294,437,1.731,6.4
1,train,72.1,315,437,1.7275,7.1
1,train,76.9,336,437,1.7224,7.3
1,train,81.7,357,437,1.7201,8.1
1,train,86.5,378,437,1.7159,8.6
1,train,91.3,399,437,1.7118,9.4
1,train,96.1,420,437,1.7088,9.7
1,train,100.0,437,437,1.7063,9.9
1,val,4.3,4,93,1.4991,0.3
1,val,8.6,8,93,1.4792,0.3
1,val,12.9,12,93,1.4763,0.4
1,val,17.2,16,93,1.4912,0.4
1,val,21.5,20,93,1.4958,0.5
1,val,25.8,24,93,1.489,0.5
1,val,30.1,28,93,1.4919,0.5
1,val,34.4,32,93,1.4836,0.6
1,val,38.7,36,93,1.4834,0.7
1,val,43.0,40,93,1.4785,0.8
1,val,47.3,44,93,1.4776,0.8
1,val,51.6,48,93,1.4742,0.8
1,val,55.9,52,93,1.484,0.9
1,val,60.2,56,93,1.4809,0.9
1,val,64.5,60,93,1.4747,1.0
1,val,68.8,64,93,1.4777,1.0
1,val,73.1,68,93,1.47,1.0
1,val,77.4,72,93,1.478,1.1
1,val,81.7,76,93,1.4791,1.1
1,val,86.0,80,93,1.4815,1.1
1,val,90.3,84,93,1.4889,1.2
1,val,94.6,88,93,1.4878,1.2
1,val,98.9,92,93,1.4895,1.3
1,val,100.0,93,93,1.4893,1.3
2,train,4.8,21,437,1.6367,0.5
2,train,9.6,42,437,1.6416,0.7
2,train,14.4,63,437,1.6454,1.0
2,train,19.2,84,437,1.6449,1.2
2,train,24.0,105,437,1.642,1.5
2,train,28.8,126,437,1.6385,1.8
2,train,33.6,147,437,1.6383,2.0
2,train,38.4,168,437,1.6394,2.3
2,train,43.2,189,437,1.6402,2.5
2,train,48.1,210,437,1.64,2.8
2,train,52.9,231,437,1.6418,3.1
2,train,57.7,252,437,1.6421,3.5
2,train,62.5,273,437,1.6412,3.8
2,train,67.3,294,437,1.6405,4.0
2,train,72.1,315,437,1.6401,4.3
2,train,76.9,336,437,1.6391,4.5
2,train,81.7,357,437,1.6388,4.8
2,train,86.5,378,437,1.638,5.0
2,train,91.3,399,437,1.6378,5.3
2,train,96.1,420,437,1.6368,5.6
2,train,100.0,437,437,1.6361,5.9
2,val,4.3,4,93,1.4707,0.1
2,val,8.6,8,93,1.4378,0.2
2,val,12.9,12,93,1.4269,0.2
2,val,17.2,16,93,1.4348,0.2
2,val,21.5,20,93,1.4432,0.3
2,val,25.8,24,93,1.4312,0.3
2,val,30.1,28,93,1.4306,0.4
2,val,34.4,32,93,1.4258,0.4
2,val,38.7,36,93,1.4168,0.4
2,val,43.0,40,93,1.4089,0.5
2,val,47.3,44,93,1.4077,0.5
2,val,51.6,48,93,1.3962,0.5
2,val,55.9,52,93,1.4083,0.6
2,val,60.2,56,93,1.4058,0.6
2,val,64.5,60,93,1.402,0.7
2,val,68.8,64,93,1.4049,0.7
2,val,73.1,68,93,1.3963,0.7
2,val,77.4,72,93,1.407,0.8
2,val,81.7,76,93,1.4084,0.8
2,val,86.0,80,93,1.4091,0.8
2,val,90.3,84,93,1.4164,0.9
2,val,94.6,88,93,1.4152,0.9
2,val,98.9,92,93,1.4182,1.0
2,val,100.0,93,93,1.4181,1.0
3,train,4.8,21,437,1.605,0.5
3,train,9.6,42,437,1.6102,0.7
3,train,14.4,63,437,1.6129,1.0
3,train,19.2,84,437,1.6104,1.2
3,train,24.0,105,437,1.6091,1.5
3,train,28.8,126,437,1.6087,1.7
3,train,33.6,147,437,1.6098,2.0
3,train,38.4,168,437,1.6087,2.3
3,train,43.2,189,437,1.6088,2.5
3,train,48.1,210,437,1.6102,2.8
3,train,52.9,231,437,1.6099,3.0
3,train,57.7,252,437,1.6108,3.3
3,train,62.5,273,437,1.6092,3.5
3,train,67.3,294,437,1.609,3.8
3,train,72.1,315,437,1.6089,4.1
3,train,76.9,336,437,1.6077,4.3
3,train,81.7,357,437,1.6076,4.6
3,train,86.5,378,437,1.6074,4.8
3,train,91.3,399,437,1.6071,5.1
3,train,96.1,420,437,1.6075,5.4
3,train,100.0,437,437,1.6064,5.6
3,val,4.3,4,93,1.4757,0.1
3,val,8.6,8,93,1.4351,0.2
3,val,12.9,12,93,1.4347,0.2
3,val,17.2,16,93,1.436,0.3
3,val,21.5,20,93,1.4451,0.3
3,val,25.8,24,93,1.4422,0.3
3,val,30.1,28,93,1.4493,0.4
3,val,34.4,32,93,1.4517,0.4
3,val,38.7,36,93,1.448,0.4
3,val,43.0,40,93,1.4514,0.5
3,val,47.3,44,93,1.455,0.5
3,val,51.6,48,93,1.4538,0.5
3,val,55.9,52,93,1.4619,0.6
3,val,60.2,56,93,1.4613,0.6
3,val,64.5,60,93,1.4556,0.7
3,val,68.8,64,93,1.458,0.7
3,val,73.1,68,93,1.4484,0.7
3,val,77.4,72,93,1.4551,0.8
3,val,81.7,76,93,1.4545,0.8
3,val,86.0,80,93,1.4581,0.8
3,val,90.3,84,93,1.4629,0.9
3,val,94.6,88,93,1.4612,0.9
3,val,98.9,92,93,1.4627,1.0
3,val,100.0,93,93,1.4627,1.0
4,train,4.8,21,437,1.5714,0.5
